age,type,origin,rarity
3757,2,6,0.0
2336,0,4,0.0
606,2,4,0.0
1008,2,0,0.0
1570,0,5,0.0
3428,3,1,0.0
1086,3,2,0.0
1338,4,3,0.0
578,3,1,0.0
1002,1,4,0.0
2543,1,1,0.0
907,4,5,0.0
2101,4,4,0.0
1897,2,4,0.0
4347,2,3,0.0
249,4,0,0.0
1837,2,3,0.0
1196,4,0,0.0
114,4,3,0.0
2846,4,4,0.0
623,3,6,0.0
86,0,0,0.0
3831,1,1,0.0
3117,2,2,0.0
141,1,6,0.0
4195,3,2,0.0
2075,2,6,0.0
3484,4,2,0.0
683,1,6,0.0
2514,0,6,0.0
4163,2,4,0.0
2383,2,1,0.0
21,0,3,0.0
1071,2,1,0.0
4368,2,5,0.0
3246,2,4,0.0
1970,4,6,0.0
755,4,0,0.0
930,2,5,0.0
260,3,5,0.0
4578,4,1,0.0
3816,1,6,0.0
4093,4,2,0.0
1965,0,4,0.0
2099,2,4,0.0
3588,0,4,0.0
2798,3,0,0.0
3021,0,1,0.0
2703,1,0,0.0
1394,3,0,0.0
4610,2,5,0.0
2692,1,5,0.0
3349,4,4,0.0
1507,3,6,0.0
1439,0,2,0.0
713,0,0,0.0
4011,4,3,0.0
3255,2,3,0.0
1063,2,3,0.0
2638,0,1,0.0
2303,1,4,0.0
4239,3,0,0.0
1298,4,4,0.0
4924,4,2,0.0
4423,0,2,0.0
1739,1,1,0.0
4798,1,5,0.0
1302,1,4,0.0
1668,0,5,0.0
3695,1,2,0.0
4899,1,2,0.0
4440,0,5,0.0
1239,1,6,0.0
4321,2,4,0.0
2838,1,2,0.0
2891,0,1,0.0
3248,1,1,0.0
1215,1,3,0.0
2018,2,3,0.0
165,1,1,0.0
1537,0,1,0.0
3502,1,1,0.0
277,3,6,0.0
4061,0,2,0.0
1348,1,3,0.0
2246,0,5,0.0
3605,1,3,0.0
587,4,5,0.0
3998,2,4,0.0
4973,4,3,0.0
817,3,5,0.0
1873,1,5,0.0
969,0,3,0.0
4179,0,0,0.0
1621,3,2,0.0
36,0,6,0.0
4872,0,6,0.0
504,1,6,0.0
4294,1,1,0.0
2285,4,6,0.0
3602,3,0,0.0
926,0,5,0.0
471,2,4,0.0
3830,3,0,0.0
1249,1,6,0.0
2583,0,3,0.0
2073,3,4,0.0
3767,1,3,0.0
3980,4,0,0.0
2920,0,1,0.0
1170,3,6,0.0
2116,0,2,0.0
2966,0,6,0.0
887,4,3,0.0
108,0,1,0.0
2560,1,3,0.0
2844,0,2,0.0
2717,3,4,0.0
1565,2,5,0.0
4063,0,4,0.0
1921,1,3,0.0
411,2,6,0.0
2006,4,4,0.0
1048,0,0,0.0
1895,1,1,0.0
2855,1,5,0.0
809,3,4,0.0
297,0,0,0.0
3537,3,2,0.0
2855,2,4,0.0
3069,4,0,0.0
3206,1,4,0.0
3564,3,5,0.0
4203,0,0,0.0
4882,1,2,0.0
3817,0,5,0.0
1792,3,3,0.0
4480,4,4,0.0
3624,3,3,0.0
918,4,2,0.0
846,2,1,0.0
2961,4,2,0.0
1075,1,6,0.0
4758,1,4,0.0
249,2,3,0.0
3113,0,1,0.0
2606,2,2,0.0
3672,2,2,0.0
230,4,2,0.0
266,0,6,0.0
645,4,0,0.0
197,3,4,0.0
675,2,1,0.0
1806,4,5,0.0
2003,0,3,0.0
1564,2,1,0.0
4380,4,0,0.0
736,1,4,0.0
1784,3,0,0.0
2155,3,2,0.0
6,3,0,0.0
3277,3,0,0.0
2897,1,6,0.0
1013,3,6,0.0
4586,3,5,0.0
2240,3,6,0.0
4679,4,5,0.0
2074,2,2,0.0
4860,1,4,0.0
2789,3,2,0.0
2668,0,4,0.0
3691,4,3,0.0
2470,0,5,0.0
1937,3,1,0.0
3955,2,0,0.0
1464,4,1,0.0
2606,1,6,0.0
1985,3,3,0.0
1599,3,4,0.0
3312,1,2,0.0
2666,0,2,0.0
4921,3,0,0.0
2403,4,0,0.0
4818,0,3,0.0
4779,1,5,0.0
3137,3,5,0.0
652,1,3,0.0
1648,3,0,0.0
4158,3,4,0.0
1333,1,1,0.0
932,2,2,0.0
2610,0,1,0.0
93,4,6,0.0
174,1,5,0.0
2865,0,5,0.0
585,2,5,0.0
4229,2,0,0.0
1150,4,3,0.0
703,4,0,0.0
1768,3,5,0.0
3246,0,1,0.0
4512,4,0,0.0
1662,2,4,0.0
422,0,2,0.0
4300,1,5,0.0
1790,1,6,0.0
1564,3,4,0.0
184,0,2,0.0
1945,0,5,0.0
4500,2,5,0.0
3932,1,4,0.0
1925,1,5,0.0
824,3,0,0.0
4742,4,1,0.0
4441,2,5,0.0
1395,3,4,0.0
3520,1,6,0.0
4388,3,1,0.0
2735,0,3,0.0
2761,2,0,0.0
281,0,0,0.0
2931,2,1,0.0
4955,1,4,0.0
1347,1,3,0.0
3224,0,6,0.0
464,3,0,0.0
2528,0,6,0.0
4071,3,5,0.0
3062,2,1,0.0
446,2,2,0.0
4977,2,2,0.0
1554,0,6,0.0
4114,4,4,0.0
518,1,4,0.0
2432,0,2,0.0
2242,3,5,0.0
2731,1,1,0.0
467,2,1,0.0
466,0,1,0.0
3148,0,4,0.0
4748,0,0,0.0
3959,1,1,0.0
4920,4,5,0.0
1065,0,6,0.0
3162,0,3,0.0
4860,4,1,0.0
2089,1,5,0.0
4824,4,2,0.0
743,2,1,0.0
3184,3,4,0.0
2665,0,3,0.0
2938,4,2,0.0
2342,4,5,0.0
4617,2,5,0.0
951,0,4,0.0
4072,4,3,0.0
4735,3,5,0.0
3143,1,3,0.0
4708,4,1,0.0
999,2,1,0.0
847,0,2,0.0
4170,4,1,0.0
3713,3,3,0.0
4006,2,3,0.0
3098,1,2,0.0
4394,0,6,0.0
2597,2,6,0.0
1232,1,6,0.0
2527,3,5,0.0
1532,3,4,0.0
4929,3,2,0.0
2747,0,2,0.0
4122,4,1,0.0
1652,3,3,0.0
884,4,6,0.0
4564,2,3,0.0
148,2,2,0.0
2544,2,4,0.0
2763,3,5,0.0
1467,3,2,0.0
4207,2,2,0.0
4688,3,6,0.0
1022,1,4,0.0
760,4,1,0.0
4417,3,3,0.0
3066,2,0,0.0
4463,0,0,0.0
2172,2,4,0.0
620,4,0,0.0
1562,0,4,0.0
2559,0,3,0.0
4708,3,6,0.0
1267,1,1,0.0
4540,3,5,0.0
610,3,5,0.0
1914,0,5,0.0
3690,3,6,0.0
803,0,2,0.0
3326,4,0,0.0
3070,4,5,0.0
3751,2,6,0.0
1639,0,1,0.0
1773,1,6,0.0
3104,3,3,0.0
1046,4,2,0.0
720,0,4,0.0
3080,4,5,0.0
428,0,2,0.0
2609,4,2,0.0
900,2,3,0.0
4097,3,6,0.0
2769,1,1,0.0
4637,2,6,0.0
680,1,4,0.0
4595,3,1,0.0
2982,1,4,0.0
1784,3,6,0.0
354,0,1,0.0
1496,1,5,0.0
330,0,3,0.0
2709,3,0,0.0
3870,2,0,0.0
4196,3,0,0.0
530,4,1,0.0
2199,1,4,0.0
4508,3,4,0.0
3627,0,4,0.0
3487,1,3,0.0
3199,2,2,0.0
2360,4,3,0.0
2403,4,1,0.0
3961,3,0,0.0
1966,3,2,0.0
3122,2,5,0.0
2611,0,0,0.0
796,3,3,0.0
4119,0,2,0.0
1542,3,2,0.0
4609,4,2,0.0
2912,1,1,0.0
747,2,6,0.0
1192,4,2,0.0
95,4,3,0.0
2609,2,1,0.0
4717,4,2,0.0
2411,1,2,0.0
2689,1,4,0.0
4632,0,3,0.0
482,4,1,0.0
183,1,3,0.0
4040,1,6,0.0
1130,1,4,0.0
3640,4,5,0.0
1267,0,1,0.0
3393,0,6,0.0
4236,2,4,0.0
2998,2,0,0.0
2988,4,6,0.0
1610,2,0,0.0
3493,3,4,0.0
1662,4,2,0.0
3905,3,4,0.0
2901,4,3,0.0
4006,4,5,0.0
2443,4,2,0.0
3726,3,4,0.0
4109,2,5,0.0
3381,0,2,0.0
577,3,5,0.0
2758,2,6,0.0
2168,0,1,0.0
166,2,6,0.0
1119,1,5,0.0
1301,4,1,0.0
4203,3,1,0.0
2041,4,5,0.0
4229,4,5,0.0
2826,0,0,0.0
2996,3,6,0.0
4213,2,4,0.0
7,3,3,0.0
407,3,1,0.0
4467,4,3,0.0
4102,4,5,0.0
783,1,6,0.0
2321,1,0,0.0
4803,0,6,0.0
3517,4,6,0.0
3625,0,0,0.0
3299,4,4,0.0
295,0,6,0.0
1895,4,1,0.0
709,3,4,0.0
1310,3,2,0.0
1683,2,6,0.0
1446,1,2,0.0
188,4,3,0.0
2867,4,1,0.0
163,2,4,0.0
2309,3,5,0.0
3302,2,4,0.0
64,0,6,0.0
1019,3,6,0.0
3324,2,1,0.0
4182,1,3,0.0
2502,0,0,0.0
4648,0,5,0.0
3206,0,2,0.0
3081,1,2,0.0
2029,2,1,0.0
3118,3,5,0.0
2963,2,6,0.0
2171,4,0,0.0
4735,4,6,0.0
739,3,3,0.0
2733,2,2,0.0
1351,3,2,0.0
1942,0,5,0.0
2864,2,0,0.0
2357,4,4,0.0
914,4,3,0.0
494,2,5,0.0
4044,2,5,0.0
145,0,0,0.0
2036,2,1,0.0
759,1,1,0.0
1488,3,3,0.0
4522,3,5,0.0
4459,3,3,0.0
175,1,1,0.0
4051,4,0,0.0
1226,3,3,0.0
3231,3,5,0.0
2553,0,6,0.0
1049,3,6,0.0
2436,0,1,0.0
1596,2,0,0.0
857,0,5,0.0
3500,4,0,0.0
4125,1,5,0.0
3461,1,6,0.0
62,2,6,0.0
3812,4,6,0.0
406,0,4,0.0
454,2,2,0.0
925,1,4,0.0
4263,2,4,0.0
4480,4,2,0.0
1210,2,1,0.0
1120,1,5,0.0
4753,3,6,0.0
3280,1,4,0.0
2655,1,1,0.0
3514,0,6,0.0
4694,1,4,0.0
4660,4,6,0.0
1779,0,2,0.0
1764,2,4,0.0
3800,4,3,0.0
3055,0,4,0.0
1459,3,6,0.0
4468,2,2,0.0
3177,1,3,0.0
2627,3,5,0.0
3313,4,0,0.0
51,0,6,0.0
4470,2,5,0.0
4061,0,4,0.0
50,0,0,0.0
2359,0,5,0.0
76,4,6,0.0
4611,1,0,0.0
578,2,0,0.0
827,4,6,0.0
3340,0,3,0.0
25,2,4,0.0
108,2,0,0.0
3528,4,1,0.0
599,2,2,0.0
3272,0,2,0.0
3956,0,4,0.0
1394,2,1,0.0
3984,3,2,0.0
4261,3,4,0.0
3133,3,4,0.0
2569,0,5,0.0
1626,2,4,0.0
899,4,1,0.0
47,1,1,0.0
4643,1,5,0.0
3492,2,5,0.0
373,2,3,0.0
726,0,1,0.0
2888,1,6,0.0
303,4,0,0.0
2440,0,0,0.0
2805,4,5,0.0
3269,0,2,0.0
617,2,5,0.0
311,3,3,0.0
3547,4,5,0.0
4560,0,1,0.0
3379,0,4,0.0
2304,2,0,0.0
3118,4,0,0.0
4438,2,2,0.0
20,0,2,0.0
53,4,0,0.0
2845,3,1,0.0
189,1,4,0.0
2818,3,6,0.0
3041,1,5,0.0
3516,2,3,0.0
2103,4,5,0.0
3149,3,1,0.0
3077,4,5,0.0
4434,4,0,0.0
292,2,2,0.0
3533,0,4,0.0
801,4,5,0.0
2207,2,4,0.0
68,4,0,0.0
3031,3,1,0.0
567,3,2,0.0
2285,3,0,0.0
3475,2,2,0.0
3771,1,0,0.0
2090,0,0,0.0
2301,3,2,0.0
3234,2,2,0.0
1141,0,5,0.0
2113,0,0,0.0
2327,4,4,0.0
3355,2,2,0.0
137,0,1,0.0
289,0,6,0.0
1657,0,3,0.0
1160,2,5,0.0
1370,2,3,0.0
4254,0,6,0.0
4288,0,1,0.0
2583,0,5,0.0
3170,4,1,0.0
1996,0,5,0.0
4911,0,3,0.0
2609,4,4,0.0
204,3,3,0.0
2876,1,3,0.0
187,2,2,0.0
681,3,5,0.0
2698,1,1,0.0
4947,2,5,0.0
438,0,6,0.0
582,4,3,0.0
4496,0,1,0.0
2297,3,1,0.0
1312,1,0,0.0
4559,3,5,0.0
257,3,0,0.0
4264,0,1,0.0
281,3,0,0.0
303,1,0,0.0
2054,2,5,0.0
746,1,5,0.0
4071,0,0,0.0
1210,0,5,0.0
4115,0,5,0.0
4738,3,0,0.0
1136,3,0,0.0
3177,3,1,0.0
3221,3,3,0.0
3996,4,1,0.0
818,0,1,0.0
2527,3,1,0.0
3136,1,6,0.0
2755,4,2,0.0
3621,0,5,0.0
1678,1,0,0.0
3132,3,3,0.0
2480,0,3,0.0
4783,2,5,0.0
2637,1,5,0.0
740,2,3,0.0
3536,1,5,0.0
2496,4,1,0.0
1318,2,3,0.0
2553,0,1,0.0
1483,2,1,0.0
83,1,1,0.0
4916,1,0,0.0
3824,1,3,0.0
3916,2,2,0.0
296,4,4,0.0
657,3,3,0.0
2801,2,2,0.0
2027,4,4,0.0
1989,2,6,0.0
4391,1,5,0.0
2903,0,0,0.0
2904,4,3,0.0
575,3,0,0.0
664,2,6,0.0
1967,0,2,0.0
1272,0,5,0.0
2851,4,1,0.0
2361,2,3,0.0
1982,0,0,0.0
1512,0,3,0.0
530,2,4,0.0
3569,0,6,0.0
1734,0,4,0.0
448,0,4,0.0
1284,1,5,0.0
1601,2,1,0.0
1740,0,0,0.0
2368,2,5,0.0
1706,2,6,0.0
1192,0,5,0.0
4134,4,5,0.0
4520,3,4,0.0
1972,4,3,0.0
3357,3,6,0.0
3820,0,1,0.0
497,1,2,0.0
521,2,3,0.0
2663,4,5,0.0
4638,1,3,0.0
4807,2,0,0.0
4735,1,3,0.0
4050,0,4,0.0
1839,4,3,0.0
1697,4,5,0.0
2852,3,6,0.0
778,0,6,0.0
4415,1,5,0.0
4113,3,3,0.0
4806,2,2,0.0
480,4,6,0.0
1451,4,4,0.0
1035,2,4,0.0
1898,4,5,0.0
1956,0,4,0.0
585,0,2,0.0
4595,1,6,0.0
3485,3,1,0.0
1201,3,1,0.0
2915,0,2,0.0
2953,4,0,0.0
3947,2,0,0.0
1099,4,4,0.0
3532,2,2,0.0
1737,3,3,0.0
668,4,5,0.0
2810,1,6,0.0
1391,2,3,0.0
1133,4,1,0.0
1198,3,4,0.0
3729,0,6,0.0
3880,1,4,0.0
1696,3,4,0.0
425,3,0,0.0
3770,0,0,0.0
241,4,4,0.0
4635,1,0,0.0
1573,2,2,0.0
2396,3,5,0.0
3383,0,5,0.0
1588,4,0,0.0
234,3,6,0.0
4230,3,4,0.0
4416,1,0,0.0
4132,4,4,0.0
3973,3,3,0.0
1964,0,0,0.0
264,1,4,0.0
3154,2,4,0.0
4547,1,6,0.0
2449,3,4,0.0
433,4,2,0.0
2756,3,5,0.0
464,3,2,0.0
2039,3,5,0.0
3744,3,6,0.0
1422,3,2,0.0
441,0,1,0.0
3873,3,6,0.0
1779,2,3,0.0
48,4,1,0.0
3575,0,2,0.0
2866,1,3,0.0
3993,1,5,0.0
1339,4,1,0.0
3822,1,2,0.0
1937,2,0,0.0
2533,0,0,0.0
47,0,0,0.0
1746,4,2,0.0
3025,0,6,0.0
4787,2,5,0.0
240,2,0,0.0
4463,1,3,0.0
4898,0,5,0.0
3882,1,6,0.0
3029,1,1,0.0
3426,2,4,0.0
4287,0,1,0.0
1576,3,6,0.0
1265,2,2,0.0
15,1,3,0.0
974,0,3,0.0
4030,1,0,0.0
3164,3,6,0.0
3278,4,1,0.0
3348,0,1,0.0
2329,2,5,0.0
2615,3,5,0.0
3770,4,5,0.0
2852,3,5,0.0
4973,4,0,0.0
353,0,0,0.0
4709,0,0,0.0
4342,2,6,0.0
1279,3,5,0.0
4246,3,4,0.0
1632,4,5,0.0
2759,2,6,0.0
2009,4,0,0.0
4820,2,4,0.0
1852,1,3,0.0
1186,4,5,0.0
2747,2,5,0.0
1268,4,6,0.0
1016,2,4,0.0
1747,0,5,0.0
1228,4,1,0.0
1723,4,1,0.0
1093,1,3,0.0
2660,1,4,0.0
1658,3,4,0.0
2004,4,6,0.0
2366,2,2,0.0
4748,2,2,0.0
1921,2,6,0.0
4924,1,6,0.0
1058,1,2,0.0
4512,0,0,0.0
4223,3,2,0.0
3177,2,3,0.0
1963,4,3,0.0
4633,3,5,0.0
593,3,6,0.0
1394,1,0,0.0
4228,3,0,0.0
2971,3,6,0.0
4168,4,6,0.0
2136,3,5,0.0
1299,0,4,0.0
1574,4,2,0.0
1240,4,6,0.0
3336,2,2,0.0
2057,2,4,0.0
1676,2,3,0.0
4450,2,1,0.0
1975,0,1,0.0
2019,1,6,0.0
2512,3,0,0.0
2767,4,6,0.0
2561,0,0,0.0
2179,0,2,0.0
771,2,5,0.0
2531,0,6,0.0
1687,2,6,0.0
1968,3,5,0.0
4510,3,2,0.0
751,0,1,0.0
4618,1,4,0.0
2422,3,4,0.0
21,2,6,0.0
2784,4,4,0.0
2532,0,6,0.0
2149,0,1,0.0
1511,1,0,0.0
2165,3,4,0.0
2560,3,2,0.0
846,0,2,0.0
539,2,3,0.0
4555,3,2,0.0
2714,0,1,0.0
3632,3,5,0.0
2473,1,2,0.0
3638,3,3,0.0
4927,2,6,0.0
853,0,0,0.0
424,2,5,0.0
3448,0,2,0.0
729,4,1,0.0
2593,2,3,0.0
3010,0,5,0.0
570,2,5,0.0
2426,2,3,0.0
3418,3,0,0.0
3486,4,5,0.0
1165,4,0,0.0
1204,4,2,0.0
2913,0,5,0.0
3903,3,4,0.0
4864,2,2,0.0
3432,2,0,0.0
2645,4,4,0.0
2987,0,6,0.0
4074,0,2,0.0
2067,2,6,0.0
775,4,6,0.0
3145,0,2,0.0
889,2,3,0.0
4530,2,1,0.0
1042,2,1,0.0
3064,2,3,0.0
3602,0,4,0.0
263,1,4,0.0
1232,2,1,0.0
2034,2,0,0.0
1584,2,4,0.0
4336,2,1,0.0
2226,4,1,0.0
1825,1,3,0.0
4577,4,2,0.0
1825,0,3,0.0
3448,3,3,0.0
301,1,2,0.0
2716,3,6,0.0
2829,1,5,0.0
4971,2,4,0.0
4907,0,4,0.0
1288,1,3,0.0
3820,3,6,0.0
1523,2,4,0.0
1200,2,3,0.0
3128,1,0,0.0
4559,4,1,0.0
2224,2,1,0.0
398,4,2,0.0
537,2,0,0.0
4778,2,5,0.0
4016,0,3,0.0
2614,0,4,0.0
1650,3,0,0.0
3112,4,2,0.0
3304,2,0,0.0
2188,3,2,0.0
625,0,1,0.0
239,0,0,0.0
4604,0,0,0.0
887,1,4,0.0
3406,0,1,0.0
2258,3,1,0.0
1976,2,5,0.0
1938,0,4,0.0
2555,4,6,0.0
4690,0,0,0.0
2444,2,3,0.0
769,4,1,0.0
4805,3,5,0.0
920,4,2,0.0
324,4,2,0.0
474,4,5,0.0
3804,1,0,0.0
1477,1,0,0.0
4653,1,6,0.0
3448,2,5,0.0
740,1,6,0.0
131,3,0,0.0
3957,0,1,0.0
1692,0,0,0.0
1940,4,4,0.0
4174,4,6,0.0
2749,4,5,0.0
1900,2,0,0.0
2981,4,6,0.0
1724,4,4,0.0
1359,3,4,0.0
3171,1,2,0.0
4625,2,2,0.0
1925,3,5,0.0
4264,4,2,0.0
1309,1,4,0.0
4619,2,2,0.0
2380,1,5,0.0
2703,3,2,0.0
601,1,0,0.0
2860,2,6,0.0
4151,1,6,0.0
4992,4,3,0.0
617,4,0,0.0
2459,0,6,0.0
2805,1,3,0.0
2177,4,3,0.0
3394,2,1,0.0
2604,1,5,0.0
2575,0,6,0.0
4806,1,6,0.0
854,3,1,0.0
3848,4,2,0.0
3998,0,0,0.0
4930,2,0,0.0
1058,0,0,0.0
4053,0,4,0.0
3382,3,5,0.0
65,3,4,0.0
2966,3,4,0.0
150,2,0,0.0
2450,2,4,0.0
1467,2,5,0.0
2384,2,5,0.0
832,2,6,0.0
1506,2,1,0.0
2697,1,1,0.0
4165,4,0,0.0
4718,2,6,0.0
4125,2,5,0.0
651,0,2,0.0
1039,0,2,0.0
2036,1,2,0.0
1395,1,1,0.0
3689,1,1,0.0
1072,3,5,0.0
4161,2,2,0.0
2145,1,2,0.0
418,0,0,0.0
3993,1,2,0.0
3538,1,3,0.0
3439,2,3,0.0
4783,4,0,0.0
3221,0,6,0.0
3463,1,3,0.0
4304,0,0,0.0
2312,1,3,0.0
3503,4,3,0.0
151,4,2,0.0
1562,0,1,0.0
3769,4,4,0.0
912,3,3,0.0
2503,4,5,0.0
3148,3,3,0.0
4730,2,1,0.0
3116,0,3,0.0
2523,1,4,0.0
2364,1,5,0.0
4658,4,4,0.0
1064,0,2,0.0
2543,4,0,0.0
2307,2,5,0.0
1987,0,5,0.0
990,4,3,0.0
3295,4,3,0.0
2388,2,2,0.0
4639,4,2,0.0
437,3,4,0.0
2613,2,3,0.0
1782,3,0,0.0
884,3,3,0.0
3884,4,4,0.0
3167,2,1,0.0
4062,2,1,0.0
2530,4,2,0.0
4564,2,5,0.0
3875,4,1,0.0
3041,0,5,0.0
3276,2,3,0.0
3231,2,4,0.0
2197,0,1,0.0
3836,1,2,0.0
577,1,6,0.0
2797,0,5,0.0
2782,2,5,0.0
1690,3,5,0.0
3914,2,4,0.0
1474,4,6,0.0
447,2,2,0.0
8,1,1,0.0
4763,2,3,0.0
1529,0,5,0.0
2453,1,4,0.0
921,0,1,0.0
4461,1,0,0.0
1923,3,2,0.0
295,0,0,0.0
1986,2,6,0.0
4977,1,5,0.0
451,3,0,0.0
1894,1,2,0.0
3146,1,3,0.0
3025,3,0,0.0
3149,0,1,0.0
3723,3,4,0.0
1626,1,2,0.0
4872,1,0,0.0
1305,0,1,0.0
1924,2,5,0.0
1727,3,3,0.0
2745,2,5,0.0
626,1,5,0.0
28,2,2,0.0
1169,0,2,0.0
4048,1,0,0.0
4032,3,3,0.0
199,3,5,0.0
1564,1,2,0.0
2790,2,5,0.0
3509,0,2,0.0
3433,1,3,0.0
204,1,5,0.0
4026,0,6,0.0
4269,2,3,0.0
4486,1,4,0.0
3764,0,4,0.0
4663,2,2,0.0
4110,1,3,0.0
4946,4,3,0.0
2617,0,3,0.0
1706,4,2,0.0
335,1,1,0.0
3757,1,1,0.0
2964,4,3,0.0
2515,4,4,0.0
1470,0,1,0.0
4172,3,5,0.0
3686,0,1,0.0
3310,0,1,0.0
1493,1,3,0.0
1836,3,4,0.0
915,1,3,0.0
4867,1,5,0.0
4038,1,2,0.0
4185,0,3,0.0
4199,2,4,0.0
3098,2,0,0.0
3576,0,1,0.0
1246,4,0,0.0
3114,3,4,0.0
1530,2,2,0.0
3226,4,6,0.0
4578,4,0,0.0
4522,0,2,0.0
4343,1,3,0.0
707,3,1,0.0
4049,3,0,0.0
1102,4,2,0.0
2815,0,2,0.0
3667,1,3,0.0
1471,3,1,0.0
4946,0,0,0.0
4436,0,0,0.0
3141,3,3,0.0
4283,1,4,0.0
1192,4,5,0.0
4806,4,5,0.0
569,0,5,0.0
3911,1,0,0.0
781,3,6,0.0
4933,2,5,0.0
244,1,4,0.0
4476,2,6,0.0
858,3,3,0.0
3181,1,6,0.0
2009,0,2,0.0
870,4,1,0.0
3372,3,3,0.0
2117,4,6,0.0
2129,4,1,0.0
4741,2,2,0.0
3127,2,0,0.0
374,3,4,0.0
2689,2,4,0.0
2371,1,3,0.0
311,0,5,0.0
4339,0,0,0.0
1556,0,5,0.0
3249,1,6,0.0
1107,3,1,0.0
46,4,1,0.0
4273,3,3,0.0
1769,2,6,0.0
3727,2,0,0.0
445,4,0,0.0
3329,2,2,0.0
3452,3,3,0.0
4871,3,6,0.0
1826,3,4,0.0
748,4,4,0.0
438,2,1,0.0
4493,0,2,0.0
4040,2,6,0.0
4923,3,5,0.0
2145,0,6,0.0
4269,4,1,0.0
1346,0,5,0.0
4203,2,3,0.0
4473,1,2,0.0
4846,2,6,0.0
2149,1,3,0.0
2865,3,3,0.0
989,0,6,0.0
3181,1,3,0.0
1503,4,3,0.0
4941,1,1,0.0
4802,2,1,0.0
2854,3,6,0.0
162,0,6,0.0
1229,3,4,0.0
3857,0,2,0.0
515,3,6,0.0
947,4,5,0.0
142,4,0,0.0
512,4,1,0.0
3619,0,2,0.0
1579,1,2,0.0
132,4,1,0.0
745,3,5,0.0
2479,1,0,0.0
2738,3,3,0.0
1279,1,2,0.0
2824,0,4,0.0
2228,3,5,0.0
1167,4,3,0.0
3485,4,6,0.0
2812,3,6,0.0
3873,0,3,0.0
4611,4,6,0.0
746,1,4,0.0
592,2,0,0.0
1325,2,3,0.0
4184,2,4,0.0
2972,2,2,0.0
3526,0,2,0.0
911,4,0,0.0
3303,3,2,0.0
3180,1,4,0.0
2555,4,2,0.0
4612,2,2,0.0
3731,0,0,0.0
234,1,0,0.0
2806,0,1,0.0
3120,3,6,0.0
3767,4,3,0.0
1645,4,5,0.0
3785,2,0,0.0
852,4,2,0.0
4994,4,3,0.0
1430,1,3,0.0
1458,1,2,0.0
4267,3,4,0.0
4074,0,0,0.0
839,0,5,0.0
4124,0,1,0.0
2128,2,4,0.0
2129,4,2,0.0
3262,4,2,0.0
4339,0,2,0.0
4034,1,4,0.0
2898,3,5,0.0
255,4,5,0.0
1022,0,0,0.0
3143,4,0,0.0
1214,0,5,0.0
2644,3,6,0.0
2046,4,0,0.0
3137,3,6,0.0
1578,3,6,0.0
1358,1,3,0.0
2766,0,5,0.0
159,0,5,0.0
1003,3,2,0.0
138,2,3,0.0
221,1,1,0.0
1266,0,2,0.0
995,3,5,0.0
224,2,3,0.0
740,3,1,0.0
4260,3,4,0.0
512,2,1,0.0
1943,1,2,0.0
366,3,4,0.0
3045,1,6,0.0
2314,2,6,0.0
2514,4,3,0.0
3040,3,6,0.0
757,1,2,0.0
2947,0,1,0.0
4505,1,5,0.0
1434,0,2,0.0
1653,4,1,0.0
4164,1,2,0.0
698,0,3,0.0
2312,1,0,0.0
4980,1,1,0.0
2357,1,1,0.0
874,4,2,0.0
3980,2,0,0.0
4229,0,1,0.0
3413,0,5,0.0
1271,4,1,0.0
356,2,6,0.0
4392,2,2,0.0
1562,4,0,0.0
4794,3,0,0.0
2364,4,4,0.0
2732,4,0,0.0
3367,1,3,0.0
1907,1,2,0.0
614,1,6,0.0
1688,0,5,0.0
638,4,4,0.0
249,1,2,0.0
1059,2,1,0.0
442,0,0,0.0
2331,0,2,0.0
4109,4,3,0.0
4316,0,1,0.0
32,2,5,0.0
4288,1,1,0.0
2203,4,4,0.0
1240,2,6,0.0
1844,3,0,0.0
323,3,6,0.0
3179,1,2,0.0
630,2,0,0.0
3427,4,0,0.0
2025,0,4,0.0
1171,3,6,0.0
3571,2,0,0.0
476,0,6,0.0
3343,4,2,0.0
1621,2,4,0.0
379,3,3,0.0
4124,1,3,0.0
969,0,4,0.0
1904,2,0,0.0
1821,0,2,0.0
2860,3,3,0.0
4189,2,2,0.0
3734,1,0,0.0
4476,0,4,0.0
3135,0,1,0.0
4527,2,0,0.0
1214,1,6,0.0
4887,0,0,0.0
1112,4,1,0.0
67,4,4,0.0
1818,2,5,0.0
1228,1,1,0.0
1236,2,4,0.0
4827,2,6,0.0
4078,3,6,0.0
3956,2,2,0.0
1655,4,3,0.0
2220,0,2,0.0
3195,4,2,0.0
2183,2,1,0.0
4363,4,1,0.0
477,2,6,0.0
512,1,2,0.0
4683,4,3,0.0
596,3,1,0.0
4595,3,4,0.0
2537,3,3,0.0
2491,1,1,0.0
239,4,1,0.0
1910,4,6,0.0
4040,2,3,0.0
2857,2,5,0.0
3254,4,2,0.0
3662,3,2,0.0
4416,2,1,0.0
2147,1,6,0.0
166,2,4,0.0
4789,0,6,0.0
2327,2,5,0.0
1785,3,6,0.0
970,2,4,0.0
3320,0,5,0.0
494,2,6,0.0
1196,3,0,0.0
2592,3,1,0.0
2337,1,0,0.0
2283,3,4,0.0
1300,4,0,0.0
3289,2,4,0.0
2075,4,3,0.0
2146,1,5,0.0
3147,2,6,0.0
781,3,1,0.0
2255,0,0,0.0
1445,0,2,0.0
923,2,4,0.0
