age,type,origin,rarity
1020,0,0,0.0
2267,2,6,0.0
1293,2,5,0.0
43,4,1,0.0
330,0,4,0.0
1117,0,0,0.0
2553,0,5,0.0
2276,3,3,0.0
1291,2,4,0.0
2671,4,3,0.0
1636,2,1,0.0
129,3,1,0.0
2416,2,2,0.0
2095,2,3,0.0
1763,4,2,0.0
2782,1,5,0.0
194,1,4,0.0
2336,3,0,0.0
594,0,5,0.0
1727,1,5,0.0
104,1,5,0.0
2071,1,4,0.0
2274,0,5,0.0
1710,4,4,0.0
1350,2,1,0.0
2177,0,3,0.0
2485,3,5,0.0
2418,0,5,0.0
2635,3,2,0.0
2483,4,3,0.0
699,2,6,0.0
475,2,0,0.0
1798,2,3,0.0
882,2,4,0.0
1009,3,3,0.0
928,0,4,0.0
1174,4,0,0.0
689,2,3,0.0
59,3,6,0.0
1174,1,5,0.0
2497,3,6,0.0
2611,0,3,0.0
2692,3,3,0.0
1522,2,4,0.0
876,0,2,0.0
2207,3,5,0.0
2096,0,1,0.0
2297,0,2,0.0
1336,1,6,0.0
1596,3,2,0.0
1192,4,3,0.0
1631,4,3,0.0
2636,3,0,0.0
1212,4,5,0.0
315,4,3,0.0
138,0,5,0.0
1287,4,0,0.0
2817,1,1,0.0
1095,4,3,0.0
2317,3,2,0.0
345,3,6,0.0
260,4,2,0.0
1660,4,4,0.0
2368,4,3,0.0
492,2,1,0.0
478,3,5,0.0
2080,4,0,0.0
2736,1,1,0.0
399,4,1,0.0
143,2,4,0.0
513,2,2,0.0
1089,1,0,0.0
1594,2,0,0.0
1784,0,1,0.0
1725,2,6,0.0
750,0,2,0.0
67,3,3,0.0
541,2,5,0.0
157,0,6,0.0
379,4,0,0.0
1783,1,4,0.0
49,1,4,0.0
2768,3,4,0.0
266,3,2,0.0
2947,0,3,0.0
2508,2,4,0.0
2780,0,2,0.0
2499,3,2,0.0
321,4,4,0.0
2981,4,1,0.0
1782,4,0,0.0
171,2,0,0.0
1899,4,0,0.0
960,3,3,0.0
310,4,6,0.0
583,1,0,0.0
189,3,3,0.0
566,1,2,0.0
114,1,0,0.0
641,3,2,0.0
1597,1,4,0.0
760,3,1,0.0
1962,1,6,0.0
226,4,6,0.0
2011,0,2,0.0
592,0,2,0.0
1392,4,0,0.0
2440,2,4,0.0
403,4,2,0.0
366,4,6,0.0
2740,3,5,0.0
1639,0,6,0.0
1806,1,0,0.0
2864,3,5,0.0
1725,3,2,0.0
2455,4,3,0.0
2766,0,3,0.0
671,3,0,0.0
2102,3,5,0.0
1810,1,0,0.0
2370,4,1,0.0
1529,0,4,0.0
1071,3,3,0.0
649,0,3,0.0
965,4,2,0.0
2002,3,6,0.0
664,1,3,0.0
340,2,6,0.0
323,1,1,0.0
1571,3,0,0.0
2108,2,5,0.0
2517,0,1,0.0
2996,1,6,0.0
1197,0,2,0.0
2638,1,4,0.0
1778,2,4,0.0
855,4,6,0.0
1088,0,1,0.0
1235,1,0,0.0
354,1,5,0.0
2246,1,4,0.0
2112,4,5,0.0
1534,0,5,0.0
457,4,6,0.0
2571,1,3,0.0
2926,2,1,0.0
629,3,3,0.0
2926,2,3,0.0
1074,3,1,0.0
1696,1,3,0.0
909,4,4,0.0
695,0,5,0.0
1675,2,1,0.0
242,2,5,0.0
2734,4,1,0.0
2364,4,5,0.0
653,0,2,0.0
2795,1,2,0.0
1445,4,0,0.0
1289,3,2,0.0
253,0,4,0.0
2912,0,4,0.0
1268,1,1,0.0
95,2,3,0.0
2089,3,1,0.0
2595,2,2,0.0
1901,3,4,0.0
863,2,0,0.0
2214,1,5,0.0
2340,1,3,0.0
670,1,1,0.0
431,0,0,0.0
1271,2,5,0.0
522,4,6,0.0
1216,4,6,0.0
1162,4,0,0.0
1077,4,2,0.0
1593,1,3,0.0
2958,1,1,0.0
961,3,1,0.0
1138,3,5,0.0
2333,0,4,0.0
796,0,4,0.0
1022,0,5,0.0
1050,0,2,0.0
2772,3,2,0.0
2403,2,1,0.0
2758,0,6,0.0
2558,4,3,0.0
2214,4,4,0.0
1099,1,0,0.0
407,2,4,0.0
2920,2,6,0.0
2759,0,6,0.0
2587,2,1,0.0
1356,4,6,0.0
1795,0,0,0.0
2562,2,6,0.0
971,4,0,0.0
2235,1,5,0.0
3000,1,5,0.0
1156,1,0,0.0
2893,1,0,0.0
1741,3,0,0.0
2908,2,5,0.0
577,4,0,0.0
1074,2,3,0.0
671,3,6,0.0
1182,1,0,0.0
2851,3,1,0.0
1013,3,1,0.0
976,0,0,0.0
1381,3,1,0.0
1589,1,4,0.0
1007,4,0,0.0
2162,4,0,0.0
1360,4,2,0.0
966,3,3,0.0
170,1,6,0.0
1171,1,6,0.0
2270,4,0,0.0
1519,4,2,0.0
2439,3,1,0.0
2340,2,6,0.0
924,4,3,0.0
425,2,6,0.0
2282,4,5,0.0
2391,0,0,0.0
1583,2,0,0.0
289,3,4,0.0
1019,4,5,0.0
2547,4,2,0.0
17,3,4,0.0
1366,0,2,0.0
2986,2,4,0.0
1066,0,1,0.0
404,1,6,0.0
1720,2,4,0.0
612,3,5,0.0
1504,2,0,0.0
478,0,2,0.0
730,0,1,0.0
1125,3,6,0.0
1850,1,1,0.0
2322,1,0,0.0
1492,2,6,0.0
2753,1,3,0.0
664,2,3,0.0
1177,4,0,0.0
1285,3,2,0.0
196,4,0,0.0
1779,0,4,0.0
797,3,3,0.0
1546,1,2,0.0
1496,2,4,0.0
1524,3,5,0.0
1801,2,1,0.0
452,0,0,0.0
1791,0,3,0.0
377,1,6,0.0
1889,0,6,0.0
2096,3,2,0.0
1491,0,4,0.0
2516,3,2,0.0
933,1,1,0.0
477,3,2,0.0
2350,1,1,0.0
1143,3,4,0.0
1036,0,6,0.0
2587,4,4,0.0
2030,1,5,0.0
115,0,2,0.0
122,3,4,0.0
1190,0,2,0.0
1571,0,0,0.0
1620,4,1,0.0
218,4,6,0.0
1124,0,2,0.0
594,3,6,0.0
2516,0,3,0.0
592,1,4,0.0
2705,1,4,0.0
2639,4,3,0.0
1634,2,2,0.0
1548,0,6,0.0
833,0,3,0.0
313,0,2,0.0
837,3,0,0.0
1470,0,2,0.0
1100,3,0,0.0
328,1,0,0.0
1441,0,3,0.0
1905,2,5,0.0
1190,3,4,0.0
1526,0,0,0.0
1450,4,6,0.0
368,0,2,0.0
2115,3,1,0.0
1475,0,1,0.0
686,3,3,0.0
1867,0,0,0.0
273,4,3,0.0
781,3,6,0.0
2339,4,1,0.0
663,4,4,0.0
1131,0,0,0.0
2908,1,5,0.0
2577,3,4,0.0
2245,1,2,0.0
861,1,1,0.0
195,3,1,0.0
424,4,4,0.0
1299,3,5,0.0
941,1,2,0.0
986,1,1,0.0
938,0,2,0.0
2043,1,3,0.0
272,4,6,0.0
2253,3,4,0.0
155,4,4,0.0
2914,4,1,0.0
1181,2,1,0.0
755,2,3,0.0
357,0,2,0.0
1761,2,0,0.0
133,1,5,0.0
2020,3,2,0.0
1510,1,5,0.0
965,4,0,0.0
1272,3,3,0.0
2909,0,1,0.0
325,3,3,0.0
2408,1,3,0.0
2319,0,6,0.0
2999,3,1,0.0
505,2,0,0.0
96,1,1,0.0
1930,4,0,0.0
665,1,0,0.0
2665,4,2,0.0
2856,4,3,0.0
272,1,3,0.0
1829,2,4,0.0
2502,2,2,0.0
1187,3,5,0.0
2569,3,4,0.0
1633,4,0,0.0
2089,2,4,0.0
2538,3,1,0.0
2069,2,1,0.0
514,0,1,0.0
533,1,4,0.0
2966,0,4,0.0
1787,3,4,0.0
2998,4,6,0.0
2415,4,6,0.0
1924,0,5,0.0
2027,1,5,0.0
2652,4,4,0.0
2854,3,2,0.0
243,4,4,0.0
2890,1,2,0.0
532,2,0,0.0
2409,4,4,0.0
2280,2,1,0.0
2033,3,6,0.0
1715,0,0,0.0
1372,1,4,0.0
731,3,4,0.0
2345,0,6,0.0
1713,3,1,0.0
2757,1,0,0.0
1035,0,3,0.0
1376,2,2,0.0
1013,1,2,0.0
1091,1,4,0.0
2372,2,0,0.0
2668,2,0,0.0
1181,4,0,0.0
1309,3,2,0.0
1335,1,1,0.0
1404,4,0,0.0
2225,4,0,0.0
733,3,4,0.0
1926,3,3,0.0
1789,3,3,0.0
448,3,6,0.0
2440,0,3,0.0
1780,4,2,0.0
7,3,5,0.0
2645,2,1,0.0
2233,4,2,0.0
457,0,2,0.0
330,0,0,0.0
2898,4,5,0.0
1128,2,5,0.0
145,3,3,0.0
2436,3,2,0.0
2298,4,1,0.0
1758,4,3,0.0
544,0,5,0.0
581,3,3,0.0
298,1,2,0.0
795,3,6,0.0
1511,2,4,0.0
1181,4,3,0.0
1345,2,2,0.0
1092,2,1,0.0
2981,4,0,0.0
476,0,0,0.0
320,0,4,0.0
418,4,4,0.0
21,3,4,0.0
86,0,0,0.0
289,3,0,0.0
1707,2,4,0.0
468,2,5,0.0
159,3,4,0.0
533,1,0,0.0
322,4,6,0.0
2622,4,5,0.0
2318,0,0,0.0
1703,1,4,0.0
1741,3,2,0.0
1265,0,2,0.0
1979,4,6,0.0
1239,3,0,0.0
2342,0,0,0.0
1439,2,6,0.0
1461,3,0,0.0
489,3,2,0.0
2539,0,6,0.0
2615,0,4,0.0
442,1,2,0.0
2980,4,4,0.0
1460,2,5,0.0
1223,2,4,0.0
2797,1,6,0.0
1275,2,4,0.0
1891,3,5,0.0
1941,0,4,0.0
1468,0,2,0.0
570,2,1,0.0
2011,3,3,0.0
1930,4,1,0.0
1555,4,2,0.0
1004,0,4,0.0
1706,1,6,0.0
2351,2,6,0.0
2983,0,4,0.0
2187,3,2,0.0
2941,3,2,0.0
486,0,5,0.0
2161,3,3,0.0
633,1,0,0.0
301,1,5,0.0
816,0,4,0.0
2309,4,6,0.0
2028,1,6,0.0
27,4,0,0.0
2689,4,2,0.0
1026,1,3,0.0
127,3,3,0.0
2163,2,2,0.0
1715,2,0,0.0
482,2,3,0.0
2278,0,0,0.0
1710,1,4,0.0
902,1,0,0.0
2551,3,5,0.0
1294,2,4,0.0
2462,2,4,0.0
2874,4,4,0.0
242,0,0,0.0
139,0,5,0.0
1612,1,5,0.0
2673,2,3,0.0
1730,2,3,0.0
104,4,0,0.0
2315,4,2,0.0
277,3,6,0.0
1960,4,1,0.0
884,1,5,0.0
114,0,0,0.0
2058,4,3,0.0
502,2,6,0.0
1675,0,5,0.0
1247,1,1,0.0
2972,0,4,0.0
166,0,6,0.0
445,2,5,0.0
151,0,4,0.0
2425,0,4,0.0
1955,0,2,0.0
1711,3,6,0.0
1130,1,1,0.0
1461,4,6,0.0
801,1,5,0.0
2347,0,2,0.0
2931,1,6,0.0
1821,2,1,0.0
19,3,2,0.0
276,1,2,0.0
2164,3,2,0.0
338,0,4,0.0
205,2,0,0.0
1265,3,6,0.0
1113,0,4,0.0
63,3,5,0.0
2530,4,3,0.0
1837,4,3,0.0
2756,2,1,0.0
2394,3,0,0.0
16,4,2,0.0
1490,2,4,0.0
1114,2,1,0.0
1584,4,2,0.0
896,2,3,0.0
1527,1,4,0.0
2274,3,6,0.0
1834,3,5,0.0
1037,1,3,0.0
2018,4,0,0.0
775,3,5,0.0
2429,3,1,0.0
908,2,3,0.0
973,4,2,0.0
2228,4,0,0.0
1611,4,0,0.0
2569,2,6,0.0
131,0,4,0.0
744,3,4,0.0
2935,1,5,0.0
1247,2,5,0.0
969,3,3,0.0
444,1,1,0.0
1621,1,1,0.0
2198,2,2,0.0
898,4,3,0.0
430,2,6,0.0
2768,1,1,0.0
1571,1,6,0.0
1700,0,3,0.0
169,3,3,0.0
2624,3,5,0.0
1509,4,2,0.0
258,1,2,0.0
1728,0,6,0.0
2836,3,4,0.0
2522,4,3,0.0
779,3,4,0.0
2223,2,2,0.0
351,0,1,0.0
2743,0,1,0.0
699,4,5,0.0
2787,4,3,0.0
2978,3,3,0.0
1526,2,6,0.0
488,3,3,0.0
1615,0,1,0.0
197,0,1,0.0
81,0,6,0.0
2526,1,2,0.0
2704,0,6,0.0
2512,0,4,0.0
1378,2,6,0.0
1690,4,0,0.0
452,2,5,0.0
1767,1,5,0.0
1311,4,6,0.0
629,0,4,0.0
1397,4,6,0.0
907,1,6,0.0
1188,1,3,0.0
2120,3,1,0.0
1270,3,5,0.0
1624,3,3,0.0
1352,4,0,0.0
2475,3,5,0.0
810,3,6,0.0
91,4,5,0.0
1087,4,4,0.0
1282,4,0,0.0
2490,4,4,0.0
191,2,1,0.0
42,3,2,0.0
2384,3,6,0.0
179,2,1,0.0
2301,3,4,0.0
2435,4,3,0.0
2574,4,1,0.0
957,1,3,0.0
303,4,3,0.0
864,1,5,0.0
1238,2,4,0.0
2715,2,6,0.0
1601,4,1,0.0
837,3,4,0.0
2798,0,6,0.0
2782,2,4,0.0
2895,0,2,0.0
1570,1,3,0.0
1832,3,5,0.0
1982,2,1,0.0
1641,2,6,0.0
895,4,5,0.0
2012,2,1,0.0
1123,0,1,0.0
2339,1,5,0.0
905,1,4,0.0
250,3,4,0.0
1850,3,3,0.0
1916,0,1,0.0
47,4,6,0.0
1697,2,1,0.0
1711,0,0,0.0
2356,4,5,0.0
2978,4,5,0.0
484,0,0,0.0
69,1,3,0.0
1730,1,5,0.0
1919,3,0,0.0
279,1,0,0.0
2474,3,0,0.0
2448,4,3,0.0
1753,0,2,0.0
451,4,5,0.0
1880,4,1,0.0
975,0,4,0.0
178,0,1,0.0
576,2,1,0.0
2754,2,5,0.0
2293,0,4,0.0
1355,1,3,0.0
1055,3,5,0.0
2946,3,4,0.0
2214,4,3,0.0
2107,0,0,0.0
1345,4,5,0.0
84,2,1,0.0
1700,4,3,0.0
28,0,2,0.0
1371,1,2,0.0
1885,3,6,0.0
2182,4,1,0.0
1418,2,5,0.0
202,4,5,0.0
1762,1,1,0.0
2696,0,2,0.0
501,3,6,0.0
679,1,3,0.0
2609,3,6,0.0
1254,3,3,0.0
89,2,2,0.0
1111,1,5,0.0
2594,0,2,0.0
2066,3,4,0.0
2037,4,3,0.0
1384,0,6,0.0
1758,3,4,0.0
1672,0,4,0.0
1851,3,0,0.0
2166,0,2,0.0
858,1,3,0.0
2860,0,4,0.0
1672,3,1,0.0
1717,0,3,0.0
1150,2,1,0.0
838,2,0,0.0
2031,4,3,0.0
2583,0,0,0.0
900,0,3,0.0
524,3,5,0.0
2149,3,2,0.0
2228,0,0,0.0
325,3,5,0.0
1347,1,0,0.0
2220,3,0,0.0
720,3,3,0.0
319,2,4,0.0
905,0,0,0.0
761,3,2,0.0
1899,0,4,0.0
922,2,2,0.0
2763,3,1,0.0
456,2,4,0.0
1322,2,4,0.0
2349,2,5,0.0
2482,2,6,0.0
1315,4,1,0.0
40,4,2,0.0
2368,2,4,0.0
2025,4,5,0.0
179,0,4,0.0
2638,2,2,0.0
300,3,5,0.0
2969,4,5,0.0
2695,4,3,0.0
2134,1,5,0.0
672,2,2,0.0
2574,3,3,0.0
2692,1,6,0.0
2360,0,3,0.0
1268,0,6,0.0
750,3,4,0.0
441,4,2,0.0
2823,4,4,0.0
591,2,5,0.0
2273,2,0,0.0
2847,2,5,0.0
41,4,6,0.0
1634,3,5,0.0
365,0,2,0.0
765,2,1,0.0
1646,1,3,0.0
367,4,4,0.0
1497,1,5,0.0
388,3,3,0.0
735,3,2,0.0
1694,0,3,0.0
2621,0,1,0.0
1529,4,1,0.0
2988,3,0,0.0
1624,1,6,0.0
385,1,5,0.0
2679,1,5,0.0
1650,4,2,0.0
884,0,1,0.0
2174,3,4,0.0
2959,2,5,0.0
2110,1,6,0.0
2218,0,5,0.0
2792,1,4,0.0
1593,4,3,0.0
401,3,2,0.0
2919,2,4,0.0
1208,0,1,0.0
1211,4,4,0.0
1607,4,5,0.0
1554,0,1,0.0
2556,2,6,0.0
2927,0,4,0.0
221,3,3,0.0
2521,2,3,0.0
731,3,5,0.0
409,1,1,0.0
1779,4,3,0.0
1399,0,4,0.0
1969,2,3,0.0
2705,2,5,0.0
1008,3,0,0.0
66,1,2,0.0
1838,0,5,0.0
1876,0,0,0.0
846,0,0,0.0
1846,4,1,0.0
1369,3,2,0.0
750,3,3,0.0
2031,0,5,0.0
2754,2,4,0.0
1078,3,1,0.0
2201,3,4,0.0
287,2,2,0.0
2255,2,3,0.0
1595,3,5,0.0
763,1,1,0.0
559,4,2,0.0
736,0,3,0.0
2976,0,2,0.0
74,3,4,0.0
2251,1,0,0.0
2407,2,3,0.0
1143,1,4,0.0
1629,1,0,0.0
2569,2,2,0.0
673,3,3,0.0
618,2,1,0.0
924,3,2,0.0
1518,0,0,0.0
2876,0,1,0.0
135,3,3,0.0
388,4,4,0.0
1636,1,3,0.0
19,3,1,0.0
1663,1,4,0.0
1193,3,0,0.0
1952,1,3,0.0
82,4,0,0.0
2312,3,5,0.0
2125,1,1,0.0
1490,4,4,0.0
1399,0,2,0.0
2868,0,6,0.0
1904,3,0,0.0
2202,3,1,0.0
2106,2,1,0.0
1995,3,6,0.0
2627,4,4,0.0
649,1,6,0.0
1177,3,6,0.0
1905,2,2,0.0
1848,1,0,0.0
2170,2,1,0.0
437,3,0,0.0
973,3,2,0.0
1146,4,2,0.0
1991,3,1,0.0
1016,2,4,0.0
2282,1,3,0.0
158,3,0,0.0
1007,1,2,0.0
2148,3,3,0.0
1490,4,6,0.0
1227,2,1,0.0
2137,0,3,0.0
362,0,5,0.0
2722,0,5,0.0
577,3,3,0.0
657,1,1,0.0
369,2,0,0.0
792,3,4,0.0
2202,2,5,0.0
2032,2,6,0.0
1797,1,4,0.0
352,2,3,0.0
1298,3,5,0.0
1319,4,1,0.0
2171,3,1,0.0
2366,3,2,0.0
2005,0,6,0.0
955,2,5,0.0
2658,0,4,0.0
2685,1,5,0.0
172,4,3,0.0
46,1,6,0.0
576,4,3,0.0
1232,3,5,0.0
60,3,4,0.0
676,1,6,0.0
1202,4,2,0.0
1792,2,2,0.0
258,4,1,0.0
2801,3,4,0.0
255,0,1,0.0
1528,2,0,0.0
1281,3,0,0.0
973,1,4,0.0
747,2,1,0.0
338,2,5,0.0
1943,2,4,0.0
1459,4,3,0.0
1802,2,0,0.0
2317,3,5,0.0
773,1,1,0.0
2522,0,6,0.0
2710,0,3,0.0
911,4,2,0.0
757,3,1,0.0
2335,0,4,0.0
2670,2,6,0.0
1290,1,1,0.0
1805,3,2,0.0
2096,4,2,0.0
380,3,3,0.0
1629,2,3,0.0
1362,0,6,0.0
2734,0,6,0.0
1947,2,3,0.0
1467,2,5,0.0
1136,2,3,0.0
2702,4,2,0.0
432,4,5,0.0
2373,4,4,0.0
164,3,2,0.0
991,1,1,0.0
2636,4,4,0.0
2315,2,5,0.0
494,2,2,0.0
87,3,6,0.0
724,2,0,0.0
757,4,5,0.0
700,4,1,0.0
2137,4,6,0.0
1742,4,1,0.0
1964,0,2,0.0
2147,4,6,0.0
1397,1,2,0.0
2931,4,0,0.0
2508,4,1,0.0
94,0,3,0.0
2594,0,3,0.0
722,4,6,0.0
1284,3,0,0.0
1600,3,4,0.0
274,0,6,0.0
2626,1,6,0.0
275,3,5,0.0
150,1,1,0.0
718,3,4,0.0
2143,2,6,0.0
1121,1,2,0.0
1372,4,4,0.0
1064,0,1,0.0
340,4,2,0.0
1994,2,5,0.0
2711,1,4,0.0
2592,4,0,0.0
2136,0,0,0.0
1156,1,2,0.0
2413,3,1,0.0
2639,2,2,0.0
961,2,3,0.0
2236,0,3,0.0
2166,0,4,0.0
2612,0,4,0.0
265,1,5,0.0
2168,2,2,0.0
2352,3,3,0.0
2043,1,5,0.0
863,2,6,0.0
613,0,3,0.0
658,0,4,0.0
2547,3,0,0.0
1874,0,1,0.0
385,2,3,0.0
883,4,6,0.0
2198,2,6,0.0
183,0,5,0.0
1362,1,2,0.0
2463,0,3,0.0
833,1,0,0.0
1866,4,6,0.0
2443,0,1,0.0
980,1,6,0.0
1804,4,5,0.0
32,0,6,0.0
663,0,3,0.0
1468,1,5,0.0
2991,0,5,0.0
88,1,4,0.0
2059,4,2,0.0
1679,2,6,0.0
842,4,2,0.0
2307,4,2,0.0
1907,3,2,0.0
2599,4,1,0.0
285,1,1,0.0
2919,1,4,0.0
442,4,4,0.0
2845,2,4,0.0
209,0,6,0.0
721,4,1,0.0
232,1,4,0.0
109,0,2,0.0
803,1,4,0.0
2902,0,5,0.0
2634,3,2,0.0
552,1,3,0.0
1874,2,0,0.0
1659,2,1,0.0
2651,2,4,0.0
364,3,0,0.0
143,0,6,0.0
2964,1,5,0.0
714,1,1,0.0
1963,4,3,0.0
1771,1,1,0.0
1378,4,3,0.0
1712,1,4,0.0
1264,2,2,0.0
2164,0,0,0.0
2754,1,6,0.0
896,3,1,0.0
2537,2,5,0.0
2090,1,1,0.0
1578,0,4,0.0
410,4,5,0.0
2802,1,2,0.0
2739,1,1,0.0
1320,1,6,0.0
1321,2,4,0.0
2444,4,5,0.0
1031,3,1,0.0
645,1,0,0.0
2733,4,4,0.0
861,1,3,0.0
185,3,3,0.0
2795,4,4,0.0
585,4,1,0.0
2367,1,2,0.0
2652,3,2,0.0
2841,4,4,0.0
781,1,5,0.0
2082,2,4,0.0
2317,0,3,0.0
2121,0,0,0.0
2001,0,6,0.0
389,3,0,0.0
1765,3,4,0.0
1856,0,1,0.0
260,0,1,0.0
1984,1,4,0.0
2317,1,3,0.0
163,3,6,0.0
2119,2,0,0.0
1908,4,2,0.0
1650,2,5,0.0
1411,1,6,0.0
2088,1,5,0.0
2426,1,3,0.0
2179,1,3,0.0
1515,2,1,0.0
2081,3,5,0.0
1250,1,2,0.0
1435,4,2,0.0
308,4,2,0.0
1461,3,1,0.0
1554,3,2,0.0
2155,3,6,0.0
284,1,0,0.0
1215,2,5,0.0
2688,0,3,0.0
1275,4,6,0.0
1558,0,0,0.0
1390,1,0,0.0
90,1,0,0.0
1433,1,4,0.0
945,0,3,0.0
1849,2,5,0.0
1703,3,4,0.0
785,1,4,0.0
259,2,1,0.0
931,2,5,0.0
251,4,4,0.0
760,4,4,0.0
271,0,6,0.0
246,0,1,0.0
2414,1,0,0.0
866,2,5,0.0
2326,0,3,0.0
879,3,5,0.0
1808,3,2,0.0
1667,4,3,0.0
228,3,4,0.0
581,0,3,0.0
452,4,4,0.0
2068,1,2,0.0
724,1,0,0.0
2768,2,3,0.0
829,3,2,0.0
1604,3,5,0.0
2014,4,1,0.0
2452,2,0,0.0
2422,2,3,0.0
576,2,5,0.0
1040,1,2,0.0
2110,2,3,0.0
65,1,2,0.0
172,2,3,0.0
1262,1,2,0.0
1375,1,6,0.0
1540,2,6,0.0
1368,0,6,0.0
1694,3,1,0.0
2560,4,2,0.0
2845,3,3,0.0
786,0,2,0.0
1091,1,3,0.0
1984,1,6,0.0
2211,3,0,0.0
942,2,0,0.0
1192,1,1,0.0
2829,0,4,0.0
2754,3,2,0.0
372,1,4,0.0
272,0,3,0.0
1973,1,1,0.0
2106,4,0,0.0
389,2,4,0.0
552,3,6,0.0
2351,3,0,0.0
2624,0,6,0.0
1991,1,3,0.0
2807,3,5,0.0
277,3,3,0.0
1926,4,6,0.0
2759,1,0,0.0
2987,3,6,0.0
555,1,1,0.0
657,4,1,0.0
353,1,1,0.0
2862,1,0,0.0
1842,1,3,0.0
956,1,2,0.0
744,4,3,0.0
246,2,0,0.0
320,3,1,0.0
1318,3,0,0.0
2835,4,2,0.0
524,4,3,0.0
241,2,1,0.0
333,0,0,0.0
984,1,0,0.0
1537,2,4,0.0
1765,4,4,0.0
2796,1,3,0.0
1113,0,6,0.0
2244,1,0,0.0
43,1,4,0.0
1597,0,5,0.0
2838,3,0,0.0
389,3,4,0.0
801,0,2,0.0
748,4,6,0.0
1414,1,3,0.0
1174,2,0,0.0
1491,4,4,0.0
209,0,4,0.0
2666,4,6,0.0
2491,3,1,0.0
562,2,5,0.0
2035,1,1,0.0
1473,3,2,0.0
1231,2,2,0.0
2620,2,4,0.0
1352,3,0,0.0
328,3,6,0.0
1201,2,2,0.0
689,3,5,0.0
470,4,4,0.0
539,3,1,0.0
1227,2,6,0.0
2903,1,6,0.0
164,0,1,0.0
1132,3,2,0.0
15,4,4,0.0
2665,3,5,0.0
662,1,6,0.0
2105,3,1,0.0
1133,1,6,0.0
68,4,0,0.0
1030,1,5,0.0
2813,0,0,0.0
738,0,1,0.0
870,2,6,0.0
2062,4,2,0.0
334,2,1,0.0
732,2,0,0.0
2148,2,2,0.0
1633,3,2,0.0
1432,3,3,0.0
1109,1,6,0.0
2589,0,4,0.0
2785,4,3,0.0
1186,4,6,0.0
2339,0,5,0.0
1022,1,6,0.0
1623,4,4,0.0
2029,2,4,0.0
2239,1,4,0.0
2155,3,4,0.0
475,0,5,0.0
2964,0,3,0.0
2912,2,4,0.0
1112,3,0,0.0
2283,4,5,0.0
1972,2,0,0.0
1167,3,2,0.0
512,4,6,0.0
2676,1,5,0.0
568,0,4,0.0
1887,1,0,0.0
2545,2,1,0.0
659,3,1,0.0
2036,2,1,0.0
2336,4,4,0.0
85,4,5,0.0
1004,1,0,0.0
2989,0,2,0.0
1145,4,3,0.0
2481,3,1,0.0
1972,1,5,0.0
287,1,4,0.0
2513,1,0,0.0
1807,1,0,0.0
2723,0,3,0.0
1446,1,6,0.0
650,3,4,0.0
422,2,4,0.0
193,0,0,0.0
2848,2,4,0.0
126,0,1,0.0
2835,3,0,0.0
2811,4,2,0.0
2106,0,4,0.0
2845,0,0,0.0
33,0,4,0.0
2620,1,6,0.0
797,2,0,0.0
1366,4,3,0.0
2627,4,0,0.0
821,3,6,0.0
490,0,4,0.0
1527,0,4,0.0
1951,1,6,0.0
375,3,4,0.0
331,1,0,0.0
403,2,0,0.0
2737,0,1,0.0
682,4,0,0.0
229,2,5,0.0
2754,0,5,0.0
843,3,5,0.0
349,0,4,0.0
2997,3,6,0.0
1735,4,3,0.0
1005,1,0,0.0
2098,4,6,0.0
702,2,5,0.0
1281,0,4,0.0
413,2,6,0.0
2457,4,3,0.0
839,3,2,0.0
381,1,4,0.0
2265,4,1,0.0
1931,0,0,0.0
809,2,1,0.0
513,4,2,0.0
1653,1,6,0.0
663,1,1,0.0
2773,3,0,0.0
2190,2,5,0.0
1198,3,2,0.0
1499,1,3,0.0
1744,3,1,0.0
1953,0,4,0.0
2026,4,0,0.0
488,3,5,0.0
830,2,1,0.0
1851,2,3,0.0
1207,3,3,0.0
1801,3,1,0.0
1336,4,0,0.0
1600,0,0,0.0
249,2,1,0.0
95,2,4,0.0
2011,2,4,0.0
2039,4,5,0.0
1360,2,2,0.0
1021,3,5,0.0
2779,2,2,0.0
2857,3,5,0.0
1692,0,4,0.0
2071,3,0,0.0
1950,4,2,0.0
419,1,0,0.0
343,0,0,0.0
2621,2,0,0.0
2474,4,6,0.0
1514,2,4,0.0
1137,4,4,0.0
1474,2,6,0.0
2091,3,3,0.0
2080,4,4,0.0
1766,1,6,0.0
301,3,3,0.0
669,2,5,0.0
2864,4,0,0.0
2735,4,2,0.0
903,1,0,0.0
1312,0,6,0.0
884,3,1,0.0
2556,3,4,0.0
2462,3,2,0.0
2834,3,4,0.0
404,2,1,0.0
118,2,0,0.0
175,2,2,0.0
807,0,2,0.0
2372,1,1,0.0
2304,3,0,0.0
2855,1,6,0.0
664,2,1,0.0
999,2,2,0.0
2928,2,4,0.0
981,2,3,0.0
2354,4,2,0.0
2159,2,4,0.0
2164,2,2,0.0
2860,0,3,0.0
1610,3,5,0.0
2151,3,0,0.0
1572,3,1,0.0
2907,4,1,0.0
1270,3,4,0.0
2606,0,0,0.0
81,4,6,0.0
870,2,0,0.0
2688,2,0,0.0
1993,4,4,0.0
188,3,4,0.0
2238,2,2,0.0
2242,2,5,0.0
2656,3,6,0.0
2038,1,5,0.0
207,0,1,0.0
2335,4,3,0.0
1002,1,3,0.0
587,0,1,0.0
22,4,4,0.0
560,3,2,0.0
1866,0,0,0.0
